t_min,freq_hz,whp_bar,intake_p_bar,current_a,load_pct,q_liq_m3d,motor_t_c,casing_p_bar,operating_mode,quality_ok
563.0,50.07539547421736,21.572237192106225,73.25587709227291,46.947833457340394,69.844980084849,108.33485019850373,94.17494513753155,14.302920737822118,production,1.0
564.0,49.99170333984969,21.827318844293647,73.20928171298708,44.66098815007906,69.2851234586579,110.62205131376872,94.42729601590942,14.24007486790651,production,1.0
565.0,50.02362037484792,22.07892577014135,74.14569112225107,43.558934644860415,68.61812492644113,109.60787107113161,93.04767358754114,14.098022956684547,production,1.0
566.0,50.068678968844885,21.657798773921048,73.27566359413393,45.13548569734845,70.61456498579675,110.28278277428636,93.87718929202484,13.877697508215075,production,1.0
567.0,50.02667752656369,21.947614121433297,74.21304046984463,49.50303576103813,71.40590935648952,111.24937858846782,94.24894211213535,13.762332399960945,production,1.0
568.0,50.05342820787094,21.07417179130628,73.74497489583268,53.122382318531464,73.60999967659478,111.43153008480273,94.79643785992029,13.87784284749789,production,1.0
569.0,49.976174507052455,21.923282054334578,73.96978316209128,55.058986966081825,75.36055847463034,111.31376493825013,93.75474335995506,13.933143023492574,production,1.0
570.0,50.0385524663237,21.615438702171907,75.50247995539162,55.27736407223274,74.28263903584116,113.16059587658381,93.74823274992386,14.154320658339156,production,1.0
571.0,49.997101199996514,21.598105841017023,74.25805315521123,51.008310303052625,73.63247364818675,111.85633350988239,94.25953352782119,14.19312340863409,production,1.0
572.0,50.05372056187446,20.797431761892092,74.02485889220435,47.614817665235755,71.37576620349036,109.56668747557144,94.16076698464025,13.528772572225074,production,1.0
573.0,49.949822021400394,21.228555065669546,74.12894271233755,43.75497611147969,70.34199621839258,109.48392611595403,94.54020996603533,14.025766563410617,production,1.0
574.0,49.961022112337865,21.11052058456165,73.35076186763555,43.99679249219377,70.43253478533137,113.26369325996592,94.03622780906392,14.046234966035767,production,1.0
575.0,50.06343657863527,22.051438122234373,75.04051599744196,45.095042611638306,69.40576570398177,109.67806148885134,94.45320355941634,14.091665094220833,production,1.0
576.0,49.990195801371534,21.441016117730484,74.74784463849618,48.932649313460416,71.413178029696,110.42534716288796,93.90977656444828,13.683350395919314,production,1.0
577.0,49.98205196766477,21.91966300000366,73.92214399680029,53.12822106110254,73.43804125753437,112.5765130569777,94.45076762174041,14.072031016583697,production,1.0
578.0,50.00387862096751,22.07446001195982,74.38115804088262,55.913258257515565,74.99894113095861,112.54554932843581,94.87552349545429,13.902293077933887,production,1.0
579.0,49.96552512713236,21.592905439223067,73.84294017163921,53.61124044634426,74.36524647693096,110.4262151792573,94.13227364953953,14.152426860423141,production,1.0
580.0,50.066597068426525,21.401078045219162,74.48601464111893,51.42903855170029,72.77474869035764,110.7868235045892,94.18072295892131,14.107763294893134,production,1.0
581.0,49.93754186741621,22.296869607346903,73.444878617527,46.60696792544815,69.93880980701536,108.53919333470576,95.13103503715674,14.20777108277776,production,1.0
582.0,49.99247010008198,21.918060465313907,74.41361808046146,43.662801766940824,69.92388101401313,109.41625287697796,94.00525102769912,14.445545751138175,production,1.0
583.0,50.01734763928512,21.320843088204544,75.1564278486483,44.213791568386256,67.96349737824622,110.07302093509715,93.89769053267663,14.143934021070711,production,1.0
584.0,49.99477764654667,22.006729322102554,74.5260216809324,45.06920253577536,69.60003057774303,110.50971362930675,93.62721898641232,14.172332671853782,production,1.0
585.0,49.959885622731605,21.549696554188362,73.90684274171971,48.85150452828113,72.29358881124047,110.13380817671346,94.0109234127236,14.28123359181379,production,1.0
586.0,49.95658054016237,22.001855774643566,74.83345810490019,52.38983034885379,74.17573590478058,110.70994501236697,94.37730993604825,13.75182380490058,production,1.0
587.0,50.02126972129104,22.147058090200318,75.43667773829584,54.64836105461196,74.94661261585308,113.1639456976583,94.20616404791575,13.84900480548571,production,1.0
588.0,49.94847597749167,21.490515418261108,74.70772405379262,54.439778253505644,75.07873201579183,111.09553630085067,95.52688457560875,13.991257632869319,production,1.0
589.0,50.03231213528575,22.014663912434116,74.33037139102633,51.04660059781888,72.71942464553236,110.91451059190325,94.03179638966186,13.90310752220726,production,1.0
590.0,49.923792581817736,20.61415841244749,73.79362277435946,47.57614091627416,72.01836954742696,110.55209916781106,93.97100559038543,14.482956412942025,production,1.0
591.0,49.97225084516417,22.03833416662835,74.53931519007658,44.1575595159645,69.8659182690035,110.3495744190405,94.3843652176903,14.014857495471817,production,1.0
592.0,50.00181530111849,21.036218344630537,75.43432480987659,43.14228484109044,68.6004955962383,112.04146304617304,95.0299155761311,13.633421421964613,production,1.0
593.0,49.93739240282777,22.831235065997284,73.07392441009368,45.984307913163775,70.32428781553085,109.37859130457817,94.22491449281969,13.50381729750495,production,1.0
594.0,50.03260054317633,21.96346367024092,74.87356843374744,49.813301495675596,71.71099793907793,110.42369413121935,94.53268816291353,14.797737962119134,production,1.0
595.0,49.99907305933453,21.5771788425118,74.3790664578898,52.9561044263744,73.88604462158092,109.26584998961354,94.54941877286034,13.996570692978144,production,1.0
596.0,49.94819631592052,22.276722575350785,75.2016559325658,55.60441551447015,75.55775817298334,110.69183949373378,94.24183429577343,14.300622610450548,production,1.0
597.0,49.92405558851248,21.510458523619036,74.22018530019729,55.36311955551355,73.97656483383244,110.73675300642121,94.43527949632998,14.199879069022565,production,1.0
598.0,49.92172053143137,21.872746118584477,73.00207073413787,51.704724481847045,73.83988316487563,111.70521627831265,93.87351894234855,14.532075389872137,production,1.0
599.0,50.002551697256514,21.711966226823886,75.49857787774486,47.18104645821767,70.81842356460187,112.04462483147594,93.19922029780062,13.983568156616135,production,1.0
600.0,49.94215849464668,21.82726597550584,73.61154994046176,44.27395028131284,69.99940125076867,111.41003655390509,94.24535531153195,13.2864484806265,production,1.0
601.0,49.93175601996338,21.603856295212907,74.79088880474715,43.76321947529982,69.36808445308998,112.56810448780199,94.90894758427812,13.623901864896753,production,1.0
602.0,49.98843870322539,22.00382245998917,74.23772398908575,45.86227122213037,69.79437949916976,112.53473624044399,94.4452142888031,13.937064693614616,production,1.0
603.0,50.11387502624265,21.533532037296897,74.29413609114893,49.92504634682122,71.08610722998745,111.01420616269961,93.95293406564572,13.825411409147808,production,1.0
604.0,50.01387701806167,21.87539860430769,74.40413583705559,53.37923589205268,73.10296573630274,111.09113928130013,94.33751996692014,14.185887231988634,production,1.0
605.0,50.03814594167503,22.082719101055975,73.99776720261505,54.03186962947281,74.76550047811321,108.32703565665723,95.12316001862119,13.856028468313129,production,1.0
606.0,50.01063591731343,21.594064181601563,74.44101385988546,54.15225649895471,73.84995189462376,111.04241893696039,93.99117909562756,14.565864497845897,production,1.0
607.0,50.03914910830543,22.167472702578902,74.51749635420212,50.817808047445325,72.59529533231645,110.65967282003912,94.51822140439378,13.812055782504036,production,1.0
608.0,49.932845567476754,22.028481829879535,74.81773027899143,47.12223961281545,70.49083634983171,108.64734562965174,94.5370041867075,14.122353100044599,production,1.0
609.0,49.978474401490374,21.71696544794148,74.41571195521516,43.89409638726142,68.83360604393806,110.16373485999462,94.94199275205662,13.547538411714772,production,1.0
610.0,50.0130675422805,21.63057140545988,74.53589365964798,43.74323159622804,68.76119621235321,111.83826548926412,94.17626813697649,14.300561795645406,production,1.0
611.0,49.99910415919725,21.817658931093252,75.14561829818238,44.97772386098585,70.15702783393505,109.21088597904969,95.08645128826899,13.524527515538997,production,1.0
612.0,49.9904003389944,21.657057283508482,73.81157331874097,49.17439429155563,72.6970923478507,112.25711420662174,94.27549505231639,14.032454927398256,production,1.0
613.0,49.96670619601285,21.633696326385035,74.39900084964793,53.75792519456081,74.13681421951837,111.28358820549802,94.86430958013499,13.950066730941701,production,1.0
614.0,49.98708084486479,21.78719630305081,74.64807910050567,55.37756516518745,75.18638157672639,110.44811747563207,95.03972601848366,13.614101778917751,production,1.0
615.0,49.961290108805436,21.756434116404492,74.98657916923402,54.36045905160128,74.77468238807901,110.55984191091956,95.37505671892652,13.737137811325022,production,1.0
616.0,49.87890834925701,21.885108746211106,74.3314421113597,50.68092905232818,72.7363719134149,111.7350953193287,95.40450853026098,14.12468052660486,production,1.0
617.0,49.94027457791472,22.41139316306943,74.43352280623174,46.359107757088346,70.78821412811946,109.03015381362337,94.03891401725703,13.798407977938915,production,1.0
618.0,50.02378264694372,22.20927943753212,74.1713150715574,43.8924826805803,68.50817432302047,113.20548078954518,95.2518587350316,14.171010587868286,production,1.0
619.0,50.077853897783584,22.185499077457518,75.12685394981342,43.22895409743298,68.87315612683824,109.78929723113828,93.77396701890122,13.856410174058421,production,1.0
620.0,50.090679008566184,22.053717537522367,74.19446121514468,44.84236945881367,69.600657961245,109.85598900067312,94.2743273209786,14.083644955671097,production,1.0
621.0,50.00483758718443,21.60640340563603,74.8028507874301,50.072258657537446,72.76735392731709,112.24827229166709,94.67616719830221,13.81472047617331,production,1.0
622.0,50.0446691811722,21.424793482033085,74.33510727634248,53.6890141926221,72.78764000336892,111.74052747365764,93.88551817920568,14.238420772055791,production,1.0
623.0,50.045398895535534,21.75918342997633,74.41934225161691,55.38519929729764,74.35162660916669,112.39214088151736,94.58142013841086,13.869303932690435,production,1.0
624.0,49.9653870408066,22.325834428302958,73.67164921036063,54.28020135183216,75.97224450399729,112.06614556787353,94.7998022931538,13.634555615590836,production,1.0
625.0,49.91510300847697,22.332223289010347,74.4442053778725,51.1916204073026,73.39423170984134,111.27203137566154,94.99196337568365,14.084948246897415,production,1.0
626.0,50.00154436596774,21.270520644966652,74.39712938785668,47.188141712480274,71.53343603470384,109.29817310146163,94.47407216688352,14.301343548746592,production,1.0
627.0,49.911889950137976,21.145266684624335,73.529540212042,44.05516558563225,68.75590695787064,110.27199311433394,95.18707337608551,13.797210983138863,production,1.0
628.0,49.98400351935226,22.52607613104202,73.9802639226669,43.34806979080783,68.08201091560595,111.08718355700422,94.59273130675673,13.968100005697917,production,1.0
629.0,50.03040585433947,22.427355312542048,74.15708826914376,46.055463119877246,70.2449154552223,110.8381801968009,94.99094859169068,13.892067977155598,production,1.0
630.0,49.928996525595,21.60795392120362,73.51709182192978,48.785992226290794,71.73667833629024,108.40528976528238,95.08117804103023,14.289918859129193,production,1.0
631.0,50.00161476919658,21.82893108212048,73.708974327833,53.3074762596685,74.26812804169815,112.13183160834623,95.50456456624178,13.799156025139855,production,1.0
632.0,50.06200090576545,21.881063864590082,75.3260112869623,55.83071493766329,75.97901070131861,112.96591756163136,94.53247472571175,13.752592074782282,production,1.0
633.0,50.01807562370105,22.303603051304165,73.83132688519406,54.929877146784754,75.17621466319665,112.65554691732035,94.8692097257138,13.788401507129892,production,1.0
634.0,50.026116085037486,21.66840978539025,73.94039452157494,51.7456394868725,71.8663512096549,109.68737107212775,94.54322908112873,14.241811047552028,production,1.0
635.0,50.04533702069084,22.101598019136656,73.62207116713128,47.118050686521116,70.61205186041077,111.4422158035012,94.50514427054311,13.944630242736338,production,1.0
636.0,50.08664815360656,21.975685164525167,75.20112466580048,43.3711378418267,67.71577519347848,108.37759332832391,94.1792224351178,14.26276546675866,production,1.0
637.0,50.00757115408616,21.987728507217085,75.02082885952524,44.065259796692374,69.47056474637172,112.96782969323448,95.10168220635805,13.93515036649931,production,1.0
638.0,50.06147504307166,22.29039482294978,74.66608274780666,45.200381218810605,69.45473357287894,108.62245326188062,94.13293299661593,14.003577680590828,production,1.0
639.0,49.99679153918313,21.928773893278095,74.53098598331113,49.81398326884754,71.18287336784928,111.45349363856835,94.00197912831032,13.728331095396038,production,1.0
640.0,49.97269155922832,21.358913729857974,74.19064566252457,53.7726041037601,74.18071928188282,112.36663545084926,94.53261885596173,13.964080656193595,production,1.0
641.0,50.015741048480876,22.23374622848493,74.32049192739663,55.84213171529175,74.3443519406679,112.53186092467246,94.3437429597937,13.534857804033251,production,1.0
642.0,49.969709357600415,21.67931677526752,74.0920508430527,54.11949044572717,75.14361724207261,111.40585199197574,95.76516524688641,14.037071570561977,production,1.0
643.0,49.971343539211674,22.23462176677735,74.8969487439458,51.09771308442915,73.18563810503973,109.29319652245171,94.75686649925342,13.696639930514241,production,1.0
644.0,49.96961296847789,21.982767369173754,74.92278744503618,47.012132172723625,72.20407726550467,110.8935306878258,95.73329694840984,14.009681761149134,production,1.0
645.0,49.885228790223344,21.487036982987433,75.06056791090722,43.8759645466545,68.82068893228534,110.70399954456411,93.93006353789013,14.04125453009614,production,1.0
646.0,50.00527497388303,21.981657088378135,75.74788500196355,43.57469248709048,69.56619855408523,111.47912695381306,94.280861553994,14.16830535705838,production,1.0
647.0,49.93680823207023,21.6270215944018,74.94844295006033,46.43626229718102,69.82440059710916,112.23357872201676,95.3208918438396,13.970855130503116,production,1.0
648.0,49.994636543966585,21.9905297293362,74.9104888494627,50.52235070320172,71.26307962248485,111.853992655102,94.33109234228642,13.862569438568526,production,1.0
649.0,50.072498439024244,21.722142347214568,75.13765642167101,53.187819359903074,75.20499006542549,113.61681514006595,94.31340381779884,14.665316588298674,production,1.0
650.0,49.97394998384463,22.289304916683765,73.61593293621145,55.36979350448941,74.3051320672505,111.87553872798499,94.92134239070845,14.396066374776362,production,1.0
651.0,49.97289954207763,21.6020279733168,74.54971448910418,54.08776221432163,75.45118181888772,110.62716901095321,94.30964989826222,14.114763365661732,production,1.0
652.0,50.06819546922509,21.741108346073556,73.64514393850128,51.32141148636496,72.91894487626143,113.06126681703903,94.3127259065743,13.693254915879487,production,1.0
653.0,50.027315288273215,21.60965990695977,75.50480170925951,47.12364007925281,71.28259710764983,110.73946714556712,95.05556620011563,14.14634283612002,production,1.0
654.0,50.04882635486763,21.573512922268552,74.26848300189089,43.41299947571696,69.09241650421124,111.46681375712122,94.5312119202065,13.729620618456611,production,1.0
655.0,49.98223543830065,21.784638764255426,75.63403277512914,43.67450703099907,68.51740379320508,111.3572541382814,94.74688311687774,14.278642677062988,production,1.0
656.0,50.03740416064355,21.97969923267894,75.21297844884138,44.539522736895535,69.17146916064773,108.40025154725458,95.25537545534877,13.911839930229247,production,1.0
657.0,49.96569157054216,22.11978924301508,74.25065942478642,49.336979982467305,71.69921142687353,111.49618624056362,95.30939964787514,13.961498452673322,production,1.0
658.0,49.9661999137189,21.9174078478886,73.59210964393638,52.885984375865604,74.02833494028194,111.52326702434463,95.1202174974699,14.518264558063487,production,1.0
659.0,50.029812213910255,21.716459686164843,73.91955890938229,55.589027939744156,75.68891494552055,110.93629255329601,95.6929159192615,14.38802226823082,production,1.0
660.0,49.97008134143636,21.27636654478333,75.22323272195355,54.9508533878014,74.02492912858132,111.03045562968897,94.51830173014382,14.143609409333438,production,1.0
661.0,50.0383559271622,22.278366544273144,74.41327958907988,51.50501593457345,72.81023707759357,109.67083811160823,94.24358056589222,13.929153867675868,production,1.0
662.0,50.119584226771465,21.699990351925106,73.72338124615092,47.316263625341854,70.7446409239862,111.32326057821146,95.61875842614062,13.64149207306737,production,1.0
663.0,49.91569237315264,22.064861285850572,74.48344596539705,43.65509060156658,69.45534655619349,113.04005656726686,94.90368815013396,14.288595541963618,production,1.0
664.0,49.962389781193934,21.480062702761618,75.64004634892048,42.9166977806774,68.33535277459485,111.03612201792939,94.58634332312971,13.986032626075854,production,1.0
665.0,50.05600730909213,22.51333902427216,75.59614322746017,45.65961371827352,69.1067857580908,110.63465131704126,93.65757611056047,13.986547595722659,production,1.0
666.0,49.99274609152534,22.185824056585865,74.35295590883632,48.976648791964024,71.57311975843771,110.5443405266446,95.25871186494055,13.38732726235404,production,1.0
667.0,50.05805449248963,21.555299338604087,74.82791086972514,53.45229683022527,74.07966887936531,113.70658898884909,95.15729402825902,13.671058887805682,production,1.0
668.0,49.94949678634335,22.051551832904185,75.01695052658712,55.316729147168346,76.16465159820493,109.672313978485,94.37591680837772,13.401390361934485,production,1.0
669.0,50.0165672088904,22.450992098286708,73.76809203046908,55.80136653483488,75.52962670068924,112.32512196591095,94.94073457047551,14.020187120107487,production,1.0
670.0,49.992472184108856,21.844827992262946,74.34215189939007,51.098020930925614,72.72881284481242,111.45750494739089,95.21069362663371,13.964380430309056,production,1.0
671.0,50.00701853614367,21.23654080465034,74.42499737877269,47.909919570413116,70.36114927986884,113.64156651989839,94.08422597579734,13.450972989278903,production,1.0
672.0,50.016555800952766,22.10137798995958,74.91704199755011,44.15674009288738,68.46842771784961,112.92273987613957,95.13287584100668,13.982305131077656,production,1.0
673.0,49.9389996818672,22.659213908152516,74.37481995065869,42.916457714167606,69.53715586142569,111.25601985856518,94.87265898564792,13.731392047054916,production,1.0
674.0,49.94629312573203,21.282961923384153,73.8489828992957,45.099634529154926,70.54645940060142,109.52506782932575,94.31286411795476,13.268055112911535,production,1.0
675.0,50.06996220034477,22.333393957804887,74.88837734198644,49.539015225871836,73.35639594495443,113.10327432014215,94.57072584048552,14.155424131307871,production,1.0
676.0,50.014660685579045,21.83193646020786,74.3151103098685,53.31128507104006,73.88581929037076,113.15028185170777,94.5697654854464,14.57244628624856,production,1.0
677.0,50.005317316647634,21.890232763546784,73.97006130454584,55.37625482887721,74.99683871233981,110.08771564381898,94.43339937718395,13.804868379930204,production,1.0
678.0,49.997796263869326,22.00502036194786,73.97806756060204,54.59946516180499,74.42454155666253,112.32089147737368,94.60978794760359,14.186983134046363,production,1.0
679.0,50.01782712493531,21.934886205999373,74.58604709823422,50.292774385683664,73.72880446488577,110.47874833135359,93.8449578621571,13.9899349217839,production,1.0
680.0,49.94220316302973,22.27671109429257,75.59701809977138,47.48981191773166,71.38322489060036,110.5213394030414,94.70480078292391,13.87735321655137,production,1.0
681.0,49.95004863340523,21.4674119772505,74.62822692506181,44.17438078850361,68.69068952105579,109.53473292190272,95.70407754085535,14.639623009286296,production,1.0
682.0,50.06522541236032,21.90047044820071,75.3834205268673,42.96327264339626,69.20689849748281,112.59857722586771,94.97714623082648,13.64620896071025,production,1.0
683.0,50.00756376109236,21.5623049052747,73.39847734250252,45.27780401898078,69.45385786127761,111.81766666107103,94.46140475480136,14.198843593660715,production,1.0
684.0,50.0425150436827,21.733911763050447,74.24958976923293,49.273745191708976,72.07662846405434,112.09897248585007,95.05300913247993,13.61044216861627,production,1.0
685.0,49.96971679965394,23.12888855715224,74.00464145802735,53.88487919522322,73.20524716967851,113.26184064486527,95.14798824324224,13.669209212147644,production,1.0
686.0,50.068836269017964,21.60314432354851,74.60136952444196,55.33363250255764,75.10564526938005,112.3345548363558,95.07331750260182,14.214752290563013,production,1.0
687.0,50.017263920265975,22.122738941203252,75.23490460932909,55.208521991696635,75.33837667041907,112.2470507566771,95.37383217616953,13.70150278737795,production,1.0
688.0,50.024062290962505,22.067401506624382,74.4516100249283,51.242005925804094,73.83026905461936,112.4581088855728,94.33628962664879,13.994907114369422,production,1.0
689.0,50.02743646688579,21.17857185001697,74.0395142947258,47.618189445239885,70.05994124802783,110.29493238522835,95.34777803379141,13.837182203620742,production,1.0
690.0,49.960149538031395,21.48934926396724,75.36158841396012,44.236351950324824,69.38702527944415,111.54453136629714,94.25446718631842,14.065285994051907,production,1.0
691.0,49.90671395683,21.223439626301182,74.34241649236041,43.12834971745158,68.05964097860497,110.1518781279374,94.93197106410506,13.782414782549322,production,1.0
692.0,49.94625986664575,21.890464563907408,74.96999734722591,45.83985440526411,70.58000659507925,110.53302923431073,94.05700690839987,14.144370733889536,production,1.0
693.0,50.081526142869315,21.427450057568084,74.41424535010397,49.82548017687923,72.19591018988783,111.51630761603774,94.98717708982596,13.721984711391979,production,1.0
694.0,50.065034198516024,21.596108672213635,75.13031506966733,53.78155007001174,73.33889255214775,112.91434345485943,94.00386696234536,13.989674637097236,production,1.0
695.0,49.9826539316011,21.342660432087197,74.5967200164289,55.663210356534115,74.61869813757147,114.1235534343778,94.96451232005765,13.893017521284198,production,1.0
696.0,49.984916183648195,22.227695483047103,75.3107653416378,54.97421972628156,74.77014168803758,110.36510949922055,96.3045519683593,13.660090857814687,production,1.0
697.0,50.05183029386179,22.198872339964744,75.21310830502757,52.13233937803547,71.99575652140639,111.88900780456267,93.99440672394968,13.588180332096556,production,1.0
698.0,49.99157950636232,22.55638080171416,76.18011447480356,47.23376619702362,70.97617772725316,111.60961308395015,94.93914836514955,13.812470073124443,production,1.0
699.0,49.93503700649346,21.893203200531207,74.80610694072749,44.40876880118324,69.65316821795663,112.34110590612003,94.99277755543709,13.286986534252906,production,1.0
700.0,50.06327715462981,22.260505757072185,74.27588265865337,42.896173765943104,68.69168700535454,112.42105477450367,94.87309447893585,14.693068537346862,production,1.0
701.0,50.0238589288957,22.418830588335627,74.17129156090795,45.32801140417912,69.92942709812552,112.17082922777804,95.20363475806566,14.27417797633773,production,1.0
702.0,49.87418301424982,22.805529256979124,74.5164621789143,49.775154745168976,71.91314533155192,110.58909300499866,94.20771341991605,14.128194834472959,production,1.0
703.0,49.984340494723504,21.470617463393946,75.10694105697648,52.91457368677403,74.29877119927649,112.23711544973602,95.71526294833771,14.513063872898696,production,1.0
704.0,50.00718351016422,21.648028713315824,74.46036651005362,55.7030590675608,74.29000018557508,112.84811509415722,95.16841372329765,13.335194747980633,production,1.0
705.0,50.02406234135294,21.58151203277875,75.80695956945125,54.5533506946593,74.17849551163212,111.17508909351211,95.26718786710505,14.210221346951874,production,1.0
706.0,50.00760755946558,21.420974807043496,75.02269542460832,52.700730323217165,73.72449222914896,114.1788069588604,94.88955405355776,13.526908019430458,production,1.0
707.0,49.96821291013782,22.26313591711611,74.32322605590045,47.44813028679799,69.36099917654086,111.53697903963507,95.34749472994642,14.099626873722286,production,1.0
708.0,49.9942120477985,22.270347658147816,74.63860527930223,43.2261037501821,69.89739348503075,111.07212222141825,94.25605363338548,13.981137594533836,production,1.0
709.0,50.01474001589718,21.42170530873853,74.54029512699918,43.41016738372798,69.86828203064694,112.20230164205717,95.39985117159189,13.51149753568474,production,1.0
710.0,49.9865997957193,21.54827902554727,75.03723576037412,45.787161884233996,71.16492256649552,111.55144343063623,94.64574216462073,14.199079579457072,production,1.0
711.0,49.981404964014686,22.10978784557367,74.322008552888,49.538803873414416,70.40754132980148,110.23385806990886,95.13178846065041,14.339322132762677,production,1.0
712.0,50.06260419693324,21.78936682559349,75.71337340867363,53.567456075626815,73.63857724460723,111.85700149818184,95.31873365537726,14.08145529911616,production,1.0
713.0,49.95266961573654,22.079395288913467,74.73737555931159,56.31662181431539,74.74764887746409,113.81716526582233,95.32392374104352,14.053400308494767,production,1.0
714.0,49.982526826444506,21.921902401464468,74.81576342600022,55.17038228972769,75.70076657227095,114.31930125093909,95.40682572172459,14.049214524005443,production,1.0
715.0,49.898436549347544,22.415282698231803,75.51899446241849,50.49271985274492,73.35145055831104,111.2497592276266,95.1928939757759,13.599334628987513,production,1.0
716.0,50.02704849817257,22.44370364321329,74.52299721361705,47.28266564161681,71.69162435352506,113.03049032964618,94.3137977053974,13.983201877131561,production,1.0
717.0,50.04141322299235,21.262824896561163,74.97823572284729,44.42710453769246,69.85469725006546,112.1171522285311,95.52333089517711,14.212536491325674,production,1.0
718.0,50.02742434162983,22.539023516202615,76.06136635326139,43.29596053554989,68.16247673165769,112.31274010528311,95.15107814754046,14.090505034817202,production,1.0
719.0,50.04588362437306,21.80552986266452,75.23970469916799,46.04329535784291,70.47435611596337,113.50688299905909,95.14054080238476,14.468168941596893,production,1.0
